t_s	x_mm	y_mm	z_mm	roll_rad	pitch_rad	yaw_rad	fx_N	fy_N	fz_N
5.370420	601.328644	75.626185	98.673436	0.000185	0.000775	1.569996	-10.848791	-13.826080	10.444899
5.390423	601.520218	75.837969	98.673013	0.000184	0.000775	1.569996	-10.199447	-11.461760	10.375913
5.410421	601.893924	76.282561	98.672018	0.000288	0.000735	1.569996	-13.964967	-8.476800	10.314288
5.430420	602.102142	76.413553	98.671448	0.000184	0.000775	1.569896	-17.989500	-12.810401	10.466859
5.450423	602.335107	76.644094	98.705313	0.000184	0.000775	1.569996	-21.803258	-17.764515	10.737341
5.470422	602.547133	76.865469	98.716617	0.000144	0.000672	1.569996	-13.627443	-12.672387	10.655739
5.490422	602.738279	77.077688	98.715902	0.000144	0.000672	1.569996	-8.541799	-10.154302	10.494739
5.510474	603.162239	77.457209	98.690567	0.000183	0.000775	1.569896	-9.402857	-11.671150	10.197825
5.530480	603.298242	77.645208	98.701488	0.000183	0.000776	1.569996	-10.663559	-11.898512	10.076337
5.550457	603.551534	77.885468	98.747063	0.000143	0.000672	1.569996	-10.155234	-9.949459	9.924812
5.570443	603.940871	78.250300	98.745096	0.000143	0.000672	1.569896	-13.751034	-11.038854	9.760639
5.590490	604.131536	78.463004	98.744038	0.000143	0.000672	1.569996	-15.375460	-11.280408	9.757558
5.610475	604.511264	78.848964	98.741772	0.000246	0.000632	1.569896	-9.196904	-9.086182	9.544845
5.630421	604.710994	79.041087	98.740567	0.000143	0.000672	1.569996	-8.852875	-10.379555	9.477717
5.650420	604.893898	79.250724	98.680844	0.000182	0.000776	1.569996	-12.476169	-15.912992	9.615760
5.670440	605.084215	79.463775	98.679515	0.000182	0.000776	1.569996	-9.215961	-9.012901	9.673152
5.690420	605.336804	79.704757	98.724667	0.000142	0.000672	1.569996	-9.215961	-9.012901	9.673152
5.710421	605.696793	80.058037	98.651241	0.000221	0.000880	1.569896	-18.907593	-13.988651	10.172826
5.730418	606.139105	80.512668	98.694648	0.000181	0.000776	1.569996	-15.172937	-13.719330	10.628541
5.750434	606.274745	80.637624	98.646460	0.000221	0.000880	1.569896	-12.323422	-13.338449	10.640293
5.770465	606.547653	80.888374	98.703291	0.000141	0.000672	1.569896	-10.024432	-13.880810	10.569123
5.790421	606.654340	81.064762	98.643025	0.000220	0.000880	1.569996	-9.401233	-14.206448	10.398413
5.810421	606.914436	81.245683	98.687796	0.000181	0.000776	1.569896	-10.848143	-13.985775	10.264368
5.830448	607.284293	81.694004	98.684072	0.000284	0.000737	1.569996	-15.145622	-9.844945	10.050850
5.850481	607.473764	81.907893	98.682137	0.000284	0.000737	1.569996	-19.720342	-11.152730	10.128344
5.870442	607.722179	82.058967	98.714771	0.000180	0.000776	1.569896	-17.763028	-12.706068	10.101253
5.890478	608.100787	82.487090	98.710661	0.000180	0.000776	1.569996	-8.581109	-12.100131	9.775248
5.910429	608.298246	82.640431	98.708532	0.000180	0.000776	1.569896	-11.247146	-15.796390	9.762256
5.930430	608.487385	82.854656	98.706354	0.000180	0.000776	1.569896	-15.294891	-19.958894	9.868857
5.950518	608.920161	83.307979	98.689528	0.000179	0.000776	1.569896	-11.719519	-14.066953	9.794437
5.970444	609.109068	83.522433	98.687183	0.000179	0.000776	1.569996	-14.768714	-12.043166	9.808540
5.990444	609.306270	83.676029	98.684789	0.000179	0.000776	1.569996	-12.308663	-8.319970	9.693108
6.010443	609.495049	83.890609	98.682345	0.000179	0.000777	1.569996	-14.937356	-11.421150	9.673731
6.030403	609.942969	84.287065	98.723952	0.000140	0.000673	1.569996	-11.608138	-11.240128	9.711510
6.050421	610.122168	84.522593	98.721363	0.000243	0.000633	1.569996	-5.654677	-7.659970	9.502953
6.070546	610.310656	84.737454	98.718726	0.000243	0.000634	1.569996	-5.251468	-5.304903	9.296399
6.090423	610.750574	85.131049	98.700815	0.000243	0.000634	1.569896	-9.420621	-8.006608	9.169618
6.110470	610.938850	85.346119	98.698011	0.000243	0.000634	1.569896	-16.315577	-10.877877	9.446073
6.130424	611.160950	85.576612	98.670659	0.000282	0.000738	1.569896	-18.830676	-10.476052	9.772027
6.150426	611.358460	85.771106	98.667739	0.000178	0.000777	1.569896	-19.825658	-14.741239	10.168286
6.170456	611.653818	86.060029	98.698881	0.000242	0.000634	1.569896	-12.367840	-12.522392	10.284151
6.190422	612.022177	86.487484	98.633459	0.000281	0.000738	1.569996	-10.179626	-9.919207	10.382987
6.210425	612.228052	86.621072	98.630306	0.000177	0.000777	1.569996	-11.350580	-10.874919	10.409547
6.230421	612.477859	86.864839	98.673804	0.000138	0.000673	1.569996	-12.578873	-11.435843	10.462746
6.250424	612.886279	87.271062	98.642596	0.000281	0.000738	1.569996	-11.137684	-5.635658	10.302052
6.270444	613.073807	87.486860	98.639230	0.000281	0.000738	1.569996	-18.366563	-10.161595	10.489710
6.290422	613.303861	87.656793	98.611114	0.000319	0.000842	1.569896	-20.661333	-14.027641	10.724134
6.310423	613.562694	87.880235	98.654360	0.000176	0.000777	1.569996	-17.320860	-14.602896	10.794657
6.330422	613.800100	88.053669	98.685602	0.000176	0.000777	1.569896	-16.476517	-15.867971	10.861429
6.350420	614.237898	88.449313	98.665598	0.000176	0.000777	1.569896	-13.270918	-16.428366	10.630822
6.370443	614.425012	88.665522	98.661909	0.000176	0.000777	1.569896	-14.801325	-15.961713	10.489509
6.390500	614.796109	88.965749	98.642416	0.000215	0.000881	1.569896	-15.167424	-11.211157	10.179292
6.410421	615.044999	89.210406	98.685348	0.000176	0.000777	1.569996	-17.552270	-12.463177	10.110378
6.430445	615.220078	89.355897	98.669498	0.000214	0.000881	1.569896	-18.916465	-13.127725	10.054507
6.450422	615.664503	89.755734	98.708373	0.000175	0.000777	1.569896	-12.487214	-10.659840	9.758173
6.470489	615.860155	89.910801	98.704348	0.000175	0.000777	1.569896	-10.267652	-11.420454	9.599898
6.490421	616.101216	90.152404	98.687295	0.000175	0.000777	1.569996	-11.390220	-11.899515	9.465528
6.510463	616.296768	90.307562	98.683153	0.000175	0.000777	1.569896	-12.378980	-11.698902	9.381881
6.530421	616.524433	90.543252	98.713803	0.000175	0.000777	1.569996	-13.191975	-11.430585	9.410450
6.550419	616.951170	90.961084	98.692224	0.000279	0.000739	1.569996	-13.718124	-7.357221	9.484732
6.570447	617.191826	91.203066	98.674790	0.000279	0.000739	1.570096	-12.713279	-5.007749	9.465807
6.590449	617.448986	91.386811	98.717204	0.000240	0.000635	1.569996	-12.235576	-7.557052	9.504225
6.610420	617.689480	91.628951	98.699616	0.000240	0.000635	1.569996	-13.247241	-11.376035	9.649810
6.630422	617.918372	91.799898	98.669967	0.000278	0.000739	1.569996	-12.962269	-12.521107	9.799859
6.650425	618.406394	92.287993	98.694387	0.000239	0.000635	1.569996	-11.550138	-6.911058	9.932776
6.670457	618.601417	92.443632	98.689676	0.000239	0.000635	1.569996	-11.545655	-6.437570	10.010138
6.690446	618.820814	92.676657	98.659714	0.000278	0.000739	1.569996	-15.284798	-7.602261	10.198086
6.710443	619.317465	93.103473	98.683616	0.000239	0.000635	1.569996	-10.879710	-5.495643	10.227249
6.730422	619.317465	93.103473	98.683616	0.000239	0.000635	1.569996	-10.879710	-5.495643	10.227249
6.750443	619.731369	93.492607	98.648402	0.000277	0.000739	1.569996	-9.004560	-11.864373	10.174886
6.770483	619.988009	93.718282	98.690244	0.000135	0.000674	1.569996	-17.145209	-17.549196	10.454062
6.790448	620.401517	94.107788	98.654648	0.000173	0.000778	1.569996	-14.241734	-11.123466	10.690454
6.810494	620.586554	94.284510	98.649429	0.000277	0.000740	1.569996	-14.979378	-11.051605	10.734845
6.830445	620.842816	94.469065	98.691081	0.000238	0.000635	1.569896	-13.670791	-10.196138	10.669874
6.850463	621.263301	94.862418	98.715372	0.000238	0.000635	1.569996	-7.025122	-8.307738	10.237567
6.870421	621.457711	95.060120	98.709967	0.000134	0.000674	1.569996	-8.092398	-9.175866	10.110369
6.890461	621.685630	95.231903	98.679054	0.000172	0.000778	1.569996	-10.612166	-10.874315	10.018072
6.910421	621.859243	95.378662	98.661564	0.000210	0.000882	1.569896	-18.694488	-16.502176	10.240103
6.930432	622.159864	95.650781	98.689416	0.000172	0.000778	1.569896	-23.975122	-19.111529	10.623507
6.950440	622.633814	96.069911	98.699526	0.000172	0.000778	1.569896	-17.830340	-13.958273	10.801280
6.970422	622.872476	96.313771	98.680185	0.000172	0.000778	1.569996	-12.585454	-11.570305	10.668185
6.990422	623.045825	96.460754	98.662404	0.000210	0.000882	1.569996	-8.483566	-10.099389	10.417765
7.010422	623.301442	96.645873	98.703526	0.000171	0.000778	1.569896	-11.887446	-12.570464	10.311837
7.030474	623.537754	96.914035	98.744614	0.000237	0.000636	1.569996	-9.738801	-9.321469	10.119360
7.050450	623.999776	97.303693	98.742041	0.000171	0.000778	1.569996	-22.956086	-17.387891	10.439876
7.070440	624.186095	97.457004	98.675250	0.000209	0.000883	1.569896	-19.100478	-14.085905	10.456183
7.090448	624.483674	97.754038	98.763154	0.000237	0.000636	1.569996	-12.917521	-10.665223	10.325343
7.110450	624.658817	97.877218	98.684227	0.000209	0.000883	1.569896	-11.393264	-10.282615	10.143390
7.130450	624.956206	98.174415	98.772046	0.000237	0.000636	1.569996	-9.275827	-8.765547	9.935009
7.150424	625.387532	98.576028	98.745605	0.000237	0.000636	1.569996	-8.047643	-8.205015	9.638971
7.170426	625.614172	98.790553	98.713392	0.000170	0.000779	1.569996	-11.303589	-10.473440	9.649971
7.190451	625.814986	98.951099	98.767838	0.000132	0.000674	1.569996	-16.298139	-12.940166	9.821987
7.210457	626.032202	99.144424	98.735494	0.000274	0.000740	1.569896	-12.402787	-10.879829	9.751854
7.230449	626.513391	99.545000	98.743506	0.000170	0.000779	1.569896	-13.279508	-12.557881	9.771690
7.250422	626.741085	99.810738	98.722886	0.000274	0.000741	1.569996	-16.320898	-13.014657	9.910555
7.270421	626.967265	100.025694	98.690210	0.000207	0.000883	1.569996	-16.016998	-13.142635	9.985472
7.290472	627.394769	100.494597	98.723637	0.000169	0.000779	1.569996	-9.416122	-11.929989	9.865853
7.310427	627.577652	100.714823	98.716733	0.000169	0.000779	1.569996	-16.027856	-18.127815	10.065318
7.330517	627.801297	100.954191	98.744922	0.000169	0.000779	1.569996	-19.729570	-21.418011	10.352666
7.350391	627.997214	101.180730	98.688715	0.000169	0.000779	1.569996	-12.155307	-15.198784	10.295642
7.370461	628.220681	101.420261	98.716797	0.000168	0.000779	1.569996	-8.115615	-10.828519	10.104316
7.390525	628.647142	101.890122	98.749655	0.000130	0.000674	1.569996	-6.052483	-10.628354	9.802349
7.410422	628.829535	102.110796	98.742446	0.000130	0.000675	1.569996	-3.885267	-7.292608	9.565956
7.430446	629.063599	102.380911	98.782339	0.000197	0.000532	1.569996	-4.954775	-6.677279	9.392145
7.450443	629.234870	102.571470	98.763066	0.000130	0.000675	1.569996	-12.172370	-12.358067	9.562391
7.470464	629.460654	102.745057	98.729552	0.000168	0.000779	1.569896	-20.930612	-20.829261	10.032345
7.490424	629.868378	103.275328	98.700432	0.000167	0.000779	1.569996	-10.142818	-11.008734	10.123599
7.510439	630.050280	103.496443	98.692898	0.000167	0.000779	1.569996	-9.367596	-11.622636	10.060006
7.530446	630.303822	103.683427	98.732495	0.000129	0.000675	1.569896	-9.769433	-13.440696	10.012966
7.550515	630.718171	104.217906	98.764386	0.000091	0.000570	1.569996	-4.292266	-6.768088	9.563176
7.570425	630.889588	104.366540	98.744692	0.000129	0.000675	1.569896	-7.304120	-10.445156	9.536215
7.590439	631.071105	104.588003	98.736920	0.000129	0.000675	1.569996	-12.245443	-16.162547	9.742384
7.610445	631.285836	104.825217	98.702765	0.000166	0.000779	1.569896	-17.918174	-18.547424	10.033696
7.630451	631.681740	105.284192	98.660567	0.000203	0.000884	1.569896	-13.067129	-13.278965	10.192044
7.650574	631.944790	105.544562	98.711758	0.000128	0.000675	1.569896	-11.463678	-13.141749	10.185709
7.670424	632.166566	105.785597	98.738975	0.000128	0.000675	1.569896	-7.383290	-10.866876	10.030169
7.690423	632.347582	106.007510	98.730882	0.000128	0.000675	1.569896	-8.597915	-10.628882	9.925117
7.710430	632.582346	106.254925	98.708257	0.000128	0.000675	1.569896	-10.346879	-13.292750	9.892977
7.730391	632.973935	106.781637	98.727078	0.000128	0.000675	1.569996	-8.988204	-9.881637	9.692691
7.750421	633.178085	107.040155	98.692261	0.000269	0.000742	1.569996	-16.182535	-10.946003	9.848187
7.770447	633.358658	107.262451	98.683892	0.000269	0.000742	1.569996	-19.245360	-11.879828	10.054444
7.790473	633.600260	107.420140	98.710780	0.000164	0.000780	1.569896	-18.787676	-14.172289	10.271928
7.810444	633.813948	107.751995	98.687714	0.000269	0.000742	1.569996	-15.037146	-12.129204	10.348557
7.830477	634.224861	108.195812	98.705930	0.000164	0.000780	1.569896	-12.655848	-14.192735	10.374643
7.850423	634.405022	108.418479	98.697306	0.000164	0.000780	1.569996	-11.804177	-14.278155	10.340325
7.870464	634.638834	108.666741	98.673954	0.000164	0.000780	1.569896	-9.583097	-12.242074	10.199127
7.890484	634.859290	109.002648	98.712525	0.000231	0.000638	1.569996	-10.224754	-8.430190	10.078228
7.910424	635.018614	109.215780	98.691771	0.000268	0.000743	1.569996	-12.491234	-6.406700	10.048858
7.930381	635.482156	109.686125	98.694659	0.000163	0.000780	1.569896	-17.249992	-14.179773	10.093020
7.950447	635.661789	109.909256	98.685715	0.000163	0.000780	1.569996	-18.234856	-17.031457	10.279521
7.970645	636.061336	110.375048	98.703057	0.000162	0.000780	1.569996	-11.368885	-15.641229	10.261330
7.990448	636.251781	110.534767	98.693970	0.000162	0.000780	1.569896	-10.029028	-15.144124	10.154336
8.010448	636.431112	110.758162	98.684834	0.000162	0.000780	1.569896	-10.476972	-14.590516	10.041707
8.030447	636.617764	110.985159	98.737879	0.000125	0.000675	1.569896	-12.133159	-11.873334	9.967866
8.050458	636.776398	111.198881	98.716697	0.000162	0.000780	1.569896	-16.844606	-12.080636	10.048016
8.070426	637.167585	111.661967	98.671241	0.000199	0.000885	1.569996	-18.685062	-17.852108	10.409806
8.090442	637.353913	111.889248	98.724186	0.000161	0.000780	1.569996	-11.047359	-14.922166	10.280668
8.110441	637.614785	112.057971	98.762184	0.000020	0.000712	1.569896	-10.469205	-14.824486	10.227160
8.130428	637.944360	112.492413	98.668876	0.000093	0.000922	1.569896	-8.377031	-15.639339	9.955919
8.150444	638.130388	112.719965	98.721724	0.000056	0.000817	1.569896	-9.936185	-14.331355	9.799609
8.170420	638.287801	113.028389	98.712126	0.000161	0.000781	1.569996	-7.773815	-10.215913	9.578028
8.190422	638.368349	113.274834	98.744520	0.000124	0.000676	1.569996	-4.277682	-9.556782	9.362571
8.210425	638.322988	113.530172	98.744520	0.000123	0.000676	1.569896	-1.895890	-11.667745	9.226438
8.230434	638.134029	114.062939	98.786536	0.000086	0.000571	1.569896	1.893060	-10.859656	8.908773
8.250440	638.004346	114.252413	98.766104	-0.000019	0.000608	1.569896	4.526233	-11.395728	8.743509
8.270419	637.789877	114.520742	98.760664	0.000086	0.000571	1.569896	5.614577	-9.485837	8.587959
8.290420	637.445394	114.978006	98.734756	0.000085	0.000571	1.569896	4.854254	-7.812100	8.465358
8.310443	637.240534	115.225347	98.729273	0.000085	0.000571	1.569996	2.044192	-6.659337	8.499971
8.330443	637.057051	115.388328	98.723775	-0.000020	0.000608	1.569896	5.735328	-10.622050	8.561674
8.350442	636.711944	115.844473	98.697778	-0.000021	0.000608	1.569796	6.629095	-10.938245	8.724725
8.370420	636.550218	116.137633	98.677297	0.000084	0.000571	1.569896	4.174669	-7.372046	8.832261
8.390522	636.226197	116.508894	98.651259	-0.000022	0.000608	1.569896	5.385107	-10.322541	9.131714
8.410421	636.094877	116.678052	98.693049	0.000047	0.000466	1.569896	4.731979	-10.147024	9.317671
8.430473	635.952740	116.929841	98.672552	-0.000058	0.000503	1.569896	6.724525	-11.797558	9.465593
8.450463	635.618256	117.320669	98.646431	-0.000059	0.000502	1.569796	9.566246	-13.002708	9.741942
8.470430	635.434254	117.482392	98.640797	-0.000164	0.000538	1.569796	12.252870	-17.667541	9.866828
8.490421	635.289146	117.757741	98.682497	-0.000200	0.000433	1.569796	15.763190	-17.796872	9.934606
8.510443	635.148356	117.965839	98.661967	-0.000200	0.000433	1.569896	15.382062	-13.494577	10.008768
8.530419	634.782763	118.365852	98.623757	-0.000060	0.000502	1.569796	5.902874	-12.543866	10.306344
8.550420	634.637270	118.640720	98.665386	-0.000096	0.000397	1.569896	6.724730	-12.404860	10.418282
8.570420	634.415102	118.808377	98.585519	-0.000024	0.000607	1.569896	6.771320	-10.399658	10.461895
8.590423	634.269419	119.082981	98.627109	-0.000060	0.000502	1.569896	5.593548	-8.303021	10.483025
8.610487	633.920565	119.464914	98.650911	-0.000061	0.000502	1.569796	7.973911	-13.812596	10.503009
8.630421	633.789317	119.651740	98.630337	-0.000166	0.000538	1.569796	10.626874	-17.690418	10.449918
8.650427	633.552144	119.906062	98.612539	-0.000026	0.000607	1.569796	8.528859	-16.013935	10.415529
8.670422	633.211147	120.360422	98.648162	-0.000062	0.000502	1.569896	10.338056	-10.169046	10.384431
8.690385	633.076845	120.570832	98.689601	-0.000097	0.000397	1.569896	10.558399	-11.864235	10.286436
8.710422	632.854183	120.737155	98.609692	-0.000027	0.000607	1.569896	7.694471	-11.729890	10.202440
8.730450	632.552781	121.210541	98.680495	-0.000063	0.000502	1.569896	3.715853	-11.500413	10.189132
8.750441	632.350314	121.386595	98.612552	-0.000028	0.000607	1.569896	4.432374	-12.296373	10.162682
8.770423	632.060608	121.796059	98.683236	-0.000063	0.000502	1.569896	4.841523	-13.968279	10.124357
8.790419	631.898149	121.991864	98.650600	-0.000028	0.000607	1.569896	4.274294	-10.136288	10.089755
8.810420	631.692594	122.191416	98.644584	0.000077	0.000572	1.569896	4.887296	-7.185966	10.052536
8.830861	631.360180	122.622643	98.679790	-0.000064	0.000502	1.569896	11.280949	-10.383129	9.927619
8.850444	631.217797	122.828202	98.659101	-0.000064	0.000502	1.569896	12.608389	-14.664406	9.857520
8.870422	630.989585	123.059737	98.641044	-0.000030	0.000607	1.569896	7.817312	-14.779667	9.876433
8.890419	630.646329	123.510217	98.676093	-0.000065	0.000502	1.569896	8.162930	-13.280515	9.841068
8.910426	630.483347	123.705040	98.643401	-0.000030	0.000607	1.569896	10.133706	-13.098335	9.711593
8.930472	630.264845	123.966476	98.637246	0.000075	0.000573	1.569896	6.238259	-7.428293	9.649180
8.950498	630.129342	124.175042	98.678337	0.000040	0.000467	1.569896	5.142847	-5.079727	9.652453
8.970419	629.920938	124.415863	98.672142	0.000040	0.000467	1.569996	4.375233	-6.068029	9.673408
8.990451	629.597344	124.824155	98.706959	-0.000206	0.000430	1.569796	14.657946	-16.084927	9.687489
9.010420	629.411134	125.101458	98.674212	-0.000066	0.000501	1.569896	14.092349	-14.694395	9.677979
9.030436	629.202381	125.341628	98.667947	-0.000067	0.000501	1.569896	7.224110	-8.202990	9.730866
9.050424	628.847142	125.809634	98.702598	0.000004	0.000362	1.569896	5.475143	-8.164389	9.838031
9.070433	628.610554	126.035200	98.622593	0.000072	0.000573	1.569996	3.625361	-7.966201	9.916818
9.090445	628.424444	126.191583	98.616266	-0.000034	0.000607	1.569896	8.299589	-10.801130	9.941599
9.110443	628.217537	126.388330	98.609913	0.000072	0.000573	1.569996	9.658621	-8.084128	9.939960
9.130425	627.887456	126.288342	98.685181	0.000004	0.000362	1.569996	10.117872	3.689038	9.872044
9.150452	627.731054	126.233700	98.678744	0.000110	0.000328	1.569996	11.552837	5.363238	9.774974
9.170447	627.484347	126.037955	98.639461	0.000144	0.000433	1.569996	9.452652	5.868181	9.769065
9.190477	627.144214	125.656068	98.667155	0.000110	0.000328	1.569996	7.323395	6.142312	9.780040
9.210521	626.947284	125.511608	98.674941	0.000215	0.000293	1.569996	8.298637	6.489948	9.741467
9.230424	626.760690	125.346926	98.682677	0.000216	0.000293	1.570096	7.657164	5.967162	9.769807
9.250422	626.566751	125.178538	98.628886	0.000250	0.000399	1.570096	6.856547	6.465673	9.811019
9.270443	626.420135	124.965386	98.709980	0.000182	0.000188	1.569996	6.311229	6.649678	9.849358
